Image,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo,avset,distance,confi,Score
11_voice_en_35869088_sad,40.89452806,7.334983182,3.992304839,6.054864229,77.46303907,0.54579611,0.506394333,4.695121693,73.16271613,70.29273601,0.554923376,0.651485946,82.28972227,0.579757896,0.440915631,4.691300009,5.064104432,5.318751785,0.834577088,0.883683236,0.799747398,-1,5.011866093,0.343948841,4.3
11_voice_en_35869088_vidtalk,46.36384854,3.959147929,5.640378178,5.079580182,55.46346133,0.331920996,0.311144864,4.134950878,55.90420746,63.11094624,0.490999879,0.587375664,39.43606313,0.35038274,0.228990274,4.451402727,4.720552905,5.15384741,0.797442034,0.831696424,0.735371804,-1,4.766557693,0.039861679,2.7
11_voice_en_35869088_wavlip,43.61694146,6.554700769,3.765696101,4.3559445,60.83085576,0.627985293,0.439292917,4.437169767,44.01772441,58.27907406,0.381859408,0.460984041,44.62355249,0.395905035,0.155909643,4.275717407,4.749333964,4.557641669,0.81732794,0.860795499,0.793413207,-2,6.823915005,0.557475567,1.7
11_voice_en_35869089_ahead,18.24476928,5.673527099,5.461983393,4.041322264,76.48958719,0.573671764,0.547060045,3.933218948,57.97586263,62.67947086,0.651846043,0.582809918,79.41212034,0.549840655,0.10367689,3.460873873,4.041169533,5.042229299,0.665272434,0.762147162,0.59382343,0,5.590317726,0.264138222,2.7
11_voice_en_35869089_dinet,37.06619767,6.502645173,3.450654375,5.392532956,70.35947878,0.652571104,0.460150592,4.515779704,63.77899142,64.74615411,0.658464897,0.65961348,63.71423341,0.46497997,0.344028839,4.772406121,4.827870298,5.006109346,0.791257372,0.821580391,0.73343261,-1,5.576087952,0.888190269,3.2
11_voice_en_35869089_dreamtalk,12.437874,8.012191119,4.111484746,4.581119216,75.44513346,0.669592034,0.56885888,3.987308828,60.26631609,62.91313571,0.755403325,0.620058847,86.17935378,0.581721603,0.196849534,3.771082402,4.14779922,4.834071349,0.63833436,0.728872567,0.604268719,-1,3.025748253,0.415030479,1.8
11_voice_en_35869089_iplap,38.06641791,6.544702489,3.437240142,5.324852874,67.9900529,0.652235631,0.446542391,4.507095375,58.91793583,62.95317713,0.623067098,0.634779112,59.98238228,0.444879491,0.297215699,4.691650235,4.794390686,5.188911743,0.967917778,0.983422571,0.955828139,0,1.442421913,2.21907711,1.8
11_voice_en_35869089_mkittalk,29.84711793,5.84322744,5.445509043,3.888446215,74.86832586,0.428659774,0.430435269,3.839213377,54.38490255,56.71835893,0.742350306,0.562209225,67.57133185,0.491431584,0.064862032,3.746108889,3.717404815,4.814825268,0.831347619,0.873567504,0.78560349,-3,2.39039135,0.439908028,2.1
11_voice_en_35869089_sad,39.96357333,7.36359988,3.976421604,6.029494188,77.91545063,0.554014827,0.50435513,4.752111979,73.72163189,70.8215209,0.552304092,0.644933893,81.50442052,0.58087835,0.441458348,4.708333253,5.051351899,5.365835414,0.829526405,0.876965383,0.797177033,0,4.41862011,0.200753212,4.4
11_voice_en_35869089_vidtalk,46.39140327,3.954017083,5.665303425,5.080986614,55.0892583,0.333910303,0.311444641,4.137123087,56.17623868,63.20861341,0.494047363,0.586444551,38.9128433,0.349800641,0.222184982,4.443120985,4.717809541,5.11630495,0.793644973,0.830260469,0.728936543,-1,4.635484695,0.925477982,1.8
11_voice_en_35869089_wavlip,43.84099092,6.556853055,3.774521946,4.392632231,60.78436387,0.625347662,0.440165671,4.438182269,44.09303377,58.33912209,0.380663592,0.463032348,44.8297235,0.394736805,0.154900084,4.291707282,4.74017301,4.528925586,0.821260294,0.855735783,0.798097531,-2,6.07547617,0.837921619,1.5
11_voice_en_35869091_ahead,19.16467924,5.649009021,5.420456737,4.006910155,76.4448929,0.573708894,0.532762399,3.9086142,57.67177818,61.48083684,0.620065932,0.587403104,77.91379182,0.536884704,0.108197667,3.432425716,4.042008568,4.976095497,0.669334942,0.768300213,0.604638796,1,4.095664978,0.106509209,2.8
11_voice_en_35869091_dinet,37.04706551,6.510365209,3.446212235,5.381635615,70.26462643,0.652558325,0.459363324,4.518855167,64.02672316,64.68704788,0.662514558,0.661936256,63.70451018,0.464690131,0.341630114,4.740180093,4.832216501,5.006397995,0.801843621,0.818000334,0.739409637,-1,4.996010303,0.586594105,3.6
11_voice_en_35869091_dreamtalk,12.29748921,8.034675186,4.275494477,4.651030409,75.31828464,0.676166323,0.56862017,4.009487344,59.73357238,62.50560408,0.75999462,0.614514329,86.95359852,0.597082714,0.20385632,3.833241242,4.160810537,4.925545285,0.635933788,0.727688505,0.592134871,-1,4.187602043,0.204019547,2.8
11_voice_en_35869091_iplap,38.03971841,6.526576889,3.458611848,5.318556064,68.15727952,0.652302665,0.447090385,4.508817306,58.79297281,62.90874259,0.619403805,0.63635024,60.06401726,0.444637117,0.294011133,4.693169415,4.781570942,5.175720213,0.957513264,0.972939701,0.941933386,0,1.292601585,1.991196632,3.5
11_voice_en_35869091_mkittalk,31.3698695,5.502489006,5.574995759,3.595070641,74.46149688,0.415721146,0.398155893,3.812108632,50.37094161,55.3100666,0.665545341,0.550227113,65.78494808,0.475350888,0.043261575,3.65038134,3.690437654,4.745897269,0.782526059,0.841417983,0.705432538,-3,3.385582924,0.21515274,3.4
11_voice_en_35869091_sad,39.64191946,7.434284089,3.94494169,6.024460171,77.82938825,0.536110951,0.507184144,4.756580223,73.93450295,70.74855194,0.553472156,0.653018512,82.31883427,0.582631858,0.441452395,4.719605666,5.051403999,5.418037205,0.837303326,0.883373935,0.80784004,0,4.837738991,0.769544601,5
11_voice_en_35869091_vidtalk,46.3597229,3.955664549,5.618893211,5.082818672,55.18588869,0.333062828,0.311190347,4.140016521,56.03032797,63.12781695,0.492828546,0.585575632,38.84811346,0.34828321,0.234299987,4.459498839,4.705539378,5.118526874,0.796398612,0.835021167,0.73469763,-1,4.676391602,0.976228714,2.4
11_voice_en_35869091_wavlip,43.82550777,6.55096855,3.764540224,4.366964366,61.17332461,0.624913413,0.440234613,4.442379451,43.73384086,58.2315496,0.380373485,0.464652666,44.65660581,0.394222596,0.160191015,4.276738488,4.739795397,4.578202539,0.828245851,0.868316375,0.802845245,-2,6.178670883,0.650686264,1.4
11_voice_en_35869092_ahead,17.75134949,5.745530708,5.502716463,3.990189991,76.30388378,0.568791941,0.543891564,3.925618628,57.05357463,61.74255349,0.638705486,0.576487104,77.5216499,0.541615755,0.096485861,3.436061842,4.018562868,5.017629137,0.666228922,0.763443551,0.598744062,0,5.281331062,0.660054207,1.5
11_voice_en_35869092_dinet,37.2070515,6.503781401,3.447716728,5.351163768,70.00382356,0.652480631,0.459385065,4.525159038,63.84647473,64.75874972,0.657130541,0.661099851,63.76813019,0.464873281,0.336653669,4.715899007,4.820189369,5.017349043,0.801013602,0.81625759,0.742794863,0,4.427656651,0.748365879,3.2
11_voice_en_35869092_dreamtalk,10.92846927,8.002171302,4.222486458,4.552915439,75.18507812,0.673256328,0.558540082,3.972586438,59.49691796,61.14386474,0.753090782,0.608827005,85.64484064,0.584435565,0.194628987,3.79853536,4.13364964,4.88010217,0.621595031,0.70928108,0.594619537,-1,3.891818047,0.458485603,2.2
11_voice_en_35869092_iplap,38.05366451,6.536740624,3.44261112,5.320215683,68.0279897,0.652302665,0.447260626,4.50878624,58.69957834,62.88159382,0.623759278,0.635993046,60.0850903,0.444130527,0.288574556,4.684342007,4.774372705,5.164906495,0.962653338,0.978038342,0.947063964,0,1.405331612,1.167486191,2.9
11_voice_en_35869092_mkittalk,31.39949758,5.61963119,5.372183289,3.742140283,74.56112635,0.410973727,0.406717274,3.860447179,51.82332781,56.96411377,0.735534589,0.573466577,66.04069628,0.481442558,0.055065126,3.643862813,3.684420849,4.82881518,0.800039036,0.875895893,0.746475999,-3,3.022547722,0.488090515,3.3
11_voice_en_35869092_sad,40.89975882,7.358174903,4.000080126,6.043658708,77.65201053,0.541102137,0.505546633,4.744276082,73.37120419,70.43755957,0.543330328,0.643716479,81.53828003,0.580878085,0.431720466,4.711223949,5.068015481,5.358154891,0.821125474,0.879851535,0.785508137,-1,4.976901531,0.505169392,4.5
11_voice_en_35869092_vidtalk,46.43916532,3.951903958,5.649042212,5.07493763,55.34452498,0.334671785,0.311985892,4.137423137,55.95847487,63.3196574,0.492431786,0.586419025,38.997828,0.348409971,0.228219172,4.440892058,4.727530085,5.156407887,0.800728174,0.828797214,0.731759003,-2,4.067900658,0.820034027,2.3
11_voice_en_35869092_wavlip,43.7987114,6.568256519,3.774162395,4.388461085,61.06272672,0.622300856,0.441538988,4.426253191,43.88375419,58.02507734,0.377375904,0.458689292,44.8190275,0.394445803,0.162043976,4.290238601,4.729680067,4.616472255,0.846728398,0.886610467,0.823403958,-2,5.354269981,0.757468224,1.6
11_voice_en_35869824_ahead,19.02837933,5.583547184,5.437511796,4.04051251,76.57467726,0.565422732,0.533078027,3.974068605,57.84612438,61.82484597,0.647023865,0.587494415,77.92614434,0.542896345,0.113812482,3.452289216,4.061746486,5.063167739,0.668002959,0.762119791,0.595449091,1,5.654972076,0.548593521,1.9
11_voice_en_35869824_dinet,37.88852742,6.523784424,3.461253057,5.356061428,70.172472,0.652869829,0.456272532,4.524270828,63.55107982,64.78214353,0.645421851,0.655219455,63.24822704,0.461955701,0.330784549,4.71938111,4.829006261,4.995542932,0.800014165,0.82611341,0.734110101,0,5.160920143,0.363343239,3.2
11_voice_en_35869824_dreamtalk,12.74230887,8.0011066,4.28629024,4.56736547,75.33200387,0.673691702,0.563714529,3.984439004,59.65039248,62.15010597,0.754117801,0.609814329,86.18560616,0.589218552,0.190824901,3.809762286,4.09771953,4.868787407,0.625885671,0.731105516,0.602793057,-1,3.698012352,0.032466888,1.6
11_voice_en_35869824_iplap,38.7281896,6.506117768,3.473082103,5.309587226,67.86714694,0.651230349,0.441615793,4.502179741,58.58114848,62.81097551,0.611238399,0.62914676,59.42109495,0.441863307,0.296321111,4.692455364,4.780839791,5.162355577,0.963632622,0.977701027,0.949566053,0,1.20414257,1.651895523,1.5
11_voice_en_35869824_mkittalk,30.01688431,5.97094171,5.185394252,3.971419329,74.60837669,0.435548874,0.42068753,3.835455127,53.88174112,56.8354406,0.715259762,0.566979824,69.00161693,0.4881312,0.064386134,3.592011481,3.701499867,4.81317403,0.810611575,0.871692707,0.770622385,-3,2.443134308,0.216310501,1.4
11_voice_en_35869824_sad,39.79270867,7.39931458,3.99808399,6.066005485,77.80460959,0.543665167,0.505451484,4.772988895,73.9552689,71.34687438,0.564515134,0.654716591,82.30150722,0.583546401,0.446791626,4.670867085,5.049088646,5.397067667,0.842017036,0.88537889,0.811129684,-1,4.658670902,0.160504818,4.3
11_voice_en_35869824_vidtalk,46.33526952,3.957812835,5.632078978,5.066200404,55.1110294,0.333594368,0.311259949,4.137626754,55.94260121,63.18929527,0.492215415,0.586072914,38.85523819,0.349931832,0.22712792,4.445426233,4.717789759,5.157047514,0.799260617,0.839889566,0.738154167,-1,4.878411293,0.295474052,2.6
11_voice_en_35869824_wavlip,43.84966717,6.553982512,3.777621332,4.37133828,60.94660753,0.622714889,0.438618949,4.434035322,43.78460564,58.2073815,0.390576851,0.467641058,45.17124038,0.39459061,0.16163855,4.287100651,4.730995926,4.59624069,0.830260178,0.876666819,0.811323438,-2,6.437815189,0.220558643,1.6
12_voice_en_35117783_ahead,29.34856576,4.191733627,7.431135665,4.127663345,75.84304118,0.496171746,0.480943908,3.957491704,45.2782672,58.97093013,0.441951817,0.532330661,67.44384276,0.50105036,0.127091927,3.603179165,4.073971353,4.971476372,0.618816778,0.745627611,0.611215928,1,4.669210434,0.661773682,1.8
12_voice_en_35117783_dinet,21.53285746,6.181863421,3.794617595,5.38680437,69.32596443,0.659318407,0.459287257,4.511681127,62.82852811,60.77509023,0.645810023,0.633732056,60.14440637,0.446159901,0.342403956,4.530744223,4.768309081,5.406667012,0.776596268,0.816780123,0.754952194,-1,4.362026215,0.220266342,2.9
12_voice_en_35117783_dreamtalk,17.50314337,5.675179705,6.617741282,4.865670797,76.24607733,0.659307763,0.557102508,4.110755862,55.99433906,65.04887939,0.538759388,0.483929158,80.82310548,0.596852227,0.293076143,3.77149845,4.347352262,4.879212103,0.705518892,0.769876907,0.712358204,0,3.190355301,0.731035233,2.8
12_voice_en_35117783_iplap,23.12978491,5.99982619,3.865330224,5.029274924,58.1632618,0.649252213,0.441209467,4.432836944,54.79198908,57.55485911,0.585459547,0.605144775,53.87865537,0.403986472,0.270273596,4.457931121,4.588251888,5.377684727,0.949769382,0.974689248,0.949212682,0,2.209728241,0.821156502,2.5
12_voice_en_35117783_mkittalk,33.34159112,4.164051179,7.302108998,3.765416378,73.46118545,0.476528335,0.402264981,3.561826451,42.717099,57.20488874,0.542467951,0.442461071,59.05877918,0.473393903,0.110614216,3.535371333,3.734524404,4.958500568,0.7643099,0.834835733,0.763130266,-3,3.672921181,0.659702301,2.3
12_voice_en_35117783_sad,29.86049991,5.569084129,5.241210814,5.999136558,78.10079688,0.460303997,0.496587363,4.831016457,69.64973627,63.23866273,0.459454558,0.654726876,81.24558347,0.565043087,0.474271947,4.592142695,5.159136644,5.652837716,0.787395274,0.913787839,0.796639481,0,3.657268524,0.09369278,4.8
12_voice_en_35117783_vidtalk,35.36802924,3.870727943,5.445709486,5.285508756,51.3350293,0.351014552,0.298864332,4.173046731,54.52669292,59.15905546,0.47517836,0.565113067,36.17924037,0.322346385,0.221051835,4.125860445,4.592123236,5.561788795,0.75728511,0.836714157,0.764605043,-1,5.300485134,0.028961658,2.3
12_voice_en_35117783_wavlip,27.84095286,5.793725916,4.019822512,4.689730255,54.12967661,0.654546284,0.45056098,4.588565031,43.73056201,44.72163356,0.446284695,0.503215966,50.12372056,0.35482808,0.215593341,4.123281808,4.760637882,4.600939738,0.839116737,0.884746502,0.834711508,-2,5.896981716,0.392624378,2.2
12_voice_en_35117786_ahead,31.70059449,4.123319525,7.519533562,4.106100982,75.95422906,0.499257835,0.477399945,3.967179216,44.6044534,59.97757077,0.439514869,0.518495588,66.32717995,0.487279762,0.133954907,3.704440315,4.117163069,4.944466795,0.641994796,0.768840213,0.645042845,0,5.259005547,0.612682343,1.2
12_voice_en_35117786_dinet,21.62670912,6.163299458,3.804404796,5.371756712,69.34683743,0.657853015,0.460124363,4.508673083,62.83322071,60.57681757,0.647937079,0.63504539,59.94352612,0.447395941,0.344178767,4.53942303,4.77332721,5.42844708,0.764323862,0.812515792,0.753368608,-1,4.552790642,0.624688148,3.9
12_voice_en_35117786_dreamtalk,16.44629739,5.619301236,6.510049799,4.794770544,76.28482017,0.654174413,0.566370517,4.12696478,56.01009756,65.01541173,0.600500856,0.511695892,80.68962681,0.59105643,0.268044179,3.778090834,4.387708169,4.89112011,0.706154474,0.786347981,0.721215759,-1,5.334740639,0.888224602,3.6
12_voice_en_35117786_iplap,23.07914083,5.972930113,3.874760688,5.042922896,58.25924587,0.649389814,0.441191195,4.434122587,54.50946399,57.33331936,0.583105123,0.60488385,53.78477203,0.403931798,0.269020643,4.460688365,4.583024613,5.370431977,0.943850509,0.971792258,0.942890466,0,3.778262138,0.593101501,3.6
12_voice_en_35117786_mkittalk,31.18486311,4.303232459,7.077301288,3.826577811,73.13273705,0.46573433,0.396341632,3.697029227,44.70117732,60.663545,0.524176239,0.440707474,60.22648139,0.483894915,0.11768443,3.585798936,3.811342828,4.938352659,0.801998354,0.854538952,0.796682419,-3,4.02523613,0.305019379,3.2
12_voice_en_35117786_sad,29.90308044,5.551047107,5.385274289,6.025313529,77.89696957,0.505197392,0.502466669,4.837419536,70.53336541,62.93046005,0.472993819,0.651255901,82.92903741,0.577563588,0.468047729,4.586297003,5.101485141,5.581920524,0.793380878,0.911871622,0.801421584,-1,5.710147381,0.237950802,4.6
12_voice_en_35117786_vidtalk,35.74213135,3.906793917,5.448096631,5.268258043,50.9434874,0.35529726,0.299487003,4.170326726,54.26213772,58.81426746,0.470378097,0.563489292,35.73314057,0.319368476,0.220079044,4.12707024,4.584667914,5.526109348,0.748379658,0.83667396,0.759743279,-2,6.012440681,0.131943703,1.8
12_voice_en_35117786_wavlip,28.56023032,5.777919437,4.036136358,4.649682506,54.22181158,0.648984793,0.45227632,4.580058037,44.26331265,45.40023134,0.452227597,0.509703367,49.72789246,0.356935511,0.212453365,4.140209032,4.764848933,4.690279173,0.845147603,0.907077087,0.849523739,-3,6.676188469,0.345673561,2.1
12_voice_en_35117789_ahead,28.43462489,4.112615082,7.505034519,4.187565015,75.46841855,0.502575623,0.493033264,3.96346902,46.95688123,60.10429403,0.428891494,0.511749845,70.45320507,0.497538965,0.134858983,3.709086372,4.101343546,4.984289314,0.64131424,0.772611419,0.63804136,0,4.140022278,0.873636246,1.8
12_voice_en_35117789_dinet,22.26008408,6.10696034,3.852258371,5.372660202,69.21537489,0.656461652,0.455750642,4.504969511,62.30848662,60.59491869,0.644099697,0.628122621,59.35786527,0.443494392,0.348515692,4.530260996,4.760440978,5.42530294,0.764746143,0.809454495,0.747910323,-1,5.530356884,0.887033939,3.4
12_voice_en_35117789_dreamtalk,15.37945028,5.71138695,6.471219251,4.754217355,76.37199972,0.642041491,0.571755586,4.175929744,55.66462626,64.52119446,0.605669629,0.545527643,80.79237012,0.59130402,0.27442886,3.807507859,4.381737832,4.984715621,0.701007289,0.771454187,0.712410327,-1,4.618614197,0.570817947,2.6
12_voice_en_35117789_iplap,23.89498794,5.918729452,3.919598736,5.021882403,57.83008126,0.646996056,0.436893181,4.419828179,54.38778179,57.06821087,0.579245513,0.596929174,52.80917949,0.401950591,0.270205136,4.450708643,4.574610609,5.359033188,0.949609814,0.975544328,0.948207781,0,2.427010536,0.395781517,2.7
12_voice_en_35117789_mkittalk,33.35459021,4.092956346,7.009344445,3.6242559,73.80366333,0.459711624,0.398929652,3.599402512,45.97428228,57.31720698,0.531167922,0.443858312,56.70500784,0.474094967,0.095541052,3.532851431,3.899959903,5.214439343,0.770872069,0.825550462,0.74613654,-2,3.516892433,0.862405777,2.5
12_voice_en_35117789_sad,29.9836434,5.684464265,5.184880498,6.011290183,78.00667696,0.48692252,0.50996082,4.85252858,70.54129759,64.25251583,0.464579824,0.653363942,82.46595193,0.569003117,0.46925217,4.627570459,5.087246178,5.615895998,0.787159956,0.916302077,0.797561727,0,4.792512417,0.788013935,4.4
12_voice_en_35117789_vidtalk,36.01306617,3.924529798,5.458060088,5.230020504,51.32583662,0.356920358,0.300240317,4.159218188,54.23051855,58.97830451,0.473154902,0.564902893,35.79532894,0.315297448,0.221479088,4.112647741,4.577909641,5.580927821,0.735445104,0.83972124,0.752605421,-1,6.64331913,0.59760952,2.7
12_voice_en_35117789_wavlip,28.60667902,5.780117001,4.040792377,4.67440557,53.82371037,0.649185497,0.453369325,4.555349691,43.5076955,45.14404628,0.4403385,0.504745535,50.01387205,0.355789804,0.216303314,4.153458398,4.741544481,4.688161108,0.840434018,0.902297917,0.841877059,-2,7.354397297,0.987044811,1.9
12_voice_en_35117792_ahead,28.46475406,4.229203587,7.289750817,4.269029257,75.9535352,0.49447659,0.478503978,3.957181337,45.89537614,59.52850697,0.424385703,0.514749042,67.10391368,0.502650376,0.141565158,3.663387115,4.133963379,5.085743538,0.64428881,0.749964812,0.628915717,0,5.335846901,0.233473778,1.5
12_voice_en_35117792_dinet,21.58724469,6.158108551,3.799616626,5.387449731,69.22236715,0.658306769,0.459467224,4.509103129,62.58894441,60.67872041,0.645820918,0.633689648,59.82903715,0.44532647,0.344472716,4.518932177,4.755653973,5.419477665,0.768316825,0.823932157,0.752501941,-1,5.305613518,0.466586113,3.8
